random_state_index,imbalance_method,significant_feature,model,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
24,smote,all_features,K-Nearest Neighbors,7.460410118103027,0.9027798205618474,0.730009871668312,0.9108924238339176,0.44012282497441146,0.8415772658272578,0.00657415260059925,0.8588503521251689,0.004877726497324925
24,smote,all_features,Decision Tree,5.276207447052002,1.0,0.918558736426456,1.0,0.760522496371553,0.9391308178107579,0.004585044800405475,0.9404520328224948,0.004230706462441656
24,smote,all_features,Gaussian Naive Bayes,1.3270130157470703,0.811737020150022,0.7892398815399803,0.8192856134406326,0.5323110624315444,0.8093348315052391,0.009012707643563343,0.8171858979739558,0.006917970032618345
24,smote,all_features,Random Forest,60.98307251930237,1.0,0.9466929911154985,1.0,0.8317757009345794,0.9739323965702499,0.0030403649252942404,0.9738579735842956,0.002974863140856033
25,none,all_features,Logistic Regression,2.1862120628356934,0.9065547463276139,0.9012833168805529,0.655125284738041,0.6254681647940075,0.9043905631589504,0.00508972535754343,0.6444026369745958,0.024498798960661195
25,none,all_features,K-Nearest Neighbors,2.984997272491455,0.8905073447722504,0.8445212240868707,0.5368146214099216,0.30155210643015523,0.8557545080895551,0.005480041237043821,0.35465244778190247,0.028988566070279168
25,none,all_features,Decision Tree,2.268996477127075,1.0,0.9353405725567621,1.0,0.8,0.9303789181600545,0.005651579372804222,0.7828035778214041,0.0194722506949814
25,none,all_features,Gaussian Naive Bayes,1.0955512523651123,0.8926058511294902,0.8849950641658441,0.631979695431472,0.6030664395229983,0.8850014419793706,0.008389078116100863,0.6085376012208817,0.025460556861322065
25,none,all_features,Random Forest,31.837497234344482,1.0,0.9496544916090819,1.0,0.8294314381270903,0.9503683013330693,0.0049122380498005744,0.8316782697536187,0.01563374816516649
25,smote,all_features,Logistic Regression,4.873565196990967,0.874319752904839,0.8672260612043435,0.8756095785719484,0.6658385093167701,0.8730546327946405,0.00650111204950101,0.8744712957395685,0.005902430897150745
25,smote,all_features,K-Nearest Neighbors,7.524684190750122,0.908810119135167,0.717670286278381,0.915909399159094,0.4127310061601643,0.8469970910946211,0.006267067900500499,0.862525956834708,0.005278006940663763
25,smote,all_features,Decision Tree,5.284347772598267,1.0,0.9175715695952616,1.0,0.7562043795620438,0.9392510492611901,0.005303026426890351,0.9396811019880287,0.0051820608153932465
25,smote,all_features,Gaussian Naive Bayes,1.3078601360321045,0.8148992498896896,0.786771964461994,0.81851611507679,0.5231788079470199,0.8132716468713267,0.007734414243657076,0.8171179928240009,0.007834064726277392
25,smote,all_features,Random Forest,60.72905898094177,1.0,0.947680157946693,1.0,0.8359133126934984,0.9729077380308505,0.0031400735523197765,0.9731554918901683,0.003004366203859498
26,none,all_features,Logistic Regression,2.1009018421173096,0.905443772373781,0.9032576505429417,0.6495882891125343,0.6397058823529411,0.9035550858967816,0.005611742410777893,0.6407943503012465,0.022174498523724207
26,none,all_features,K-Nearest Neighbors,3.0092835426330566,0.888902604616714,0.857847976307996,0.5192307692307693,0.3542600896860987,0.8539562785761977,0.004908711751460201,0.34039470904920477,0.02680332094402378
26,none,all_features,Decision Tree,2.180403232574463,1.0,0.9294175715695953,1.0,0.7816793893129771,0.9348969822519757,0.0060283550557648025,0.7989586631190825,0.01735945893742016
26,none,all_features,Gaussian Naive Bayes,0.9871466159820557,0.8850759165535119,0.8840078973346496,0.6280463443867359,0.6191247974068071,0.8745293968311997,0.05167706557709427,0.6052450351116992,0.03383090708791096
26,none,all_features,Random Forest,31.744832754135132,1.0,0.9461994076999013,1.0,0.8192371475953566,0.9510883517007994,0.005116862782298296,0.8331580592589569,0.017025639965715874
26,smote,all_features,Logistic Regression,4.671438217163086,0.8683629945580232,0.866238894373149,0.8695145064878262,0.6625155666251556,0.8674585740143796,0.006424556711421873,0.868601081608962,0.005495310242395761
26,smote,all_features,K-Nearest Neighbors,7.522899627685547,0.905133107809972,0.7117472852912142,0.9126607989167231,0.40408163265306124,0.8412215536637604,0.006364058836052024,0.8589786457025912,0.005213989702329136
26,smote,all_features,Decision Tree,5.258810043334961,1.0,0.9244817374136229,1.0,0.7740029542097489,0.9381870073700683,0.004614024163416747,0.9386504000028459,0.004631308446892804
26,smote,all_features,Gaussian Naive Bayes,1.3007230758666992,0.8101926753934402,0.7744323790720632,0.8153923181460554,0.512273212379936,0.8085844844557905,0.008585570469847873,0.8137863811592922,0.007868800157015219
26,smote,all_features,Random Forest,59.36596703529358,1.0,0.9437314906219151,1.0,0.8256880733944955,0.9733637429778825,0.0030648807825258174,0.9732466875354746,0.002814722519260776
27,none,all_features,Logistic Regression,1.956261157989502,0.9053203308233552,0.9076999012833169,0.6473563218390804,0.6556169429097606,0.9024277144373104,0.005788246021723047,0.6340904484666298,0.022247096453292398
27,none,all_features,K-Nearest Neighbors,2.937711000442505,0.891865201826935,0.8573543928923988,0.542319749216301,0.35920177383592017,0.8551824053129832,0.0051898083811410456,0.3494185278871926,0.029750249626948735
27,none,all_features,Decision Tree,2.24678111076355,1.0,0.9353405725567621,1.0,0.7975270479134466,0.9306173550341074,0.005997789044944961,0.7864808189168777,0.017617380648497622
27,none,all_features,Gaussian Naive Bayes,0.9872267246246338,0.87915072213307,0.8864758144126358,0.6147186147186147,0.6325878594249201,0.8754476381241068,0.008041798153800336,0.6004911760937961,0.025964828271385434
27,none,all_features,Random Forest,32.11571455001831,1.0,0.9521224086870681,1.0,0.8386023294509152,0.9515122530166057,0.00532449348038381,0.8346112338463466,0.016751326735418598
27,smote,all_features,Logistic Regression,4.618046760559082,0.8662303279894102,0.8627838104639685,0.867080745341615,0.6634382566585957,0.8645265893963324,0.005993601630268648,0.8654170680217097,0.006114700094738483
27,smote,all_features,K-Nearest Neighbors,7.493106126785278,0.9074863950580968,0.7245804540967423,0.914665581332248,0.40764331210191085,0.8423322272822332,0.006569849420082889,0.8588605249386654,0.005426679240168625
27,smote,all_features,Decision Tree,5.233461856842041,1.0,0.9175715695952616,1.0,0.759018759018759,0.938189403363405,0.004760812103554617,0.939023173808127,0.004227648047069745
27,smote,all_features,Gaussian Naive Bayes,1.3388187885284424,0.8092366524488895,0.7764067127344522,0.8117561683599419,0.5165421558164355,0.8080988901629058,0.007986548270663023,0.8111188552403666,0.008713304254519228
27,smote,all_features,Random Forest,59.8832471370697,1.0,0.9536031589338598,1.0,0.8553846153846154,0.9734250292062393,0.0030113887637286487,0.9736872298459834,0.003103856078798162
28,none,all_features,Logistic Regression,2.3455493450164795,0.9048265646216517,0.9007897334649556,0.6458429030776298,0.6325411334552102,0.9042422677664297,0.004818957575099729,0.6414116735318077,0.024436166556448077
28,none,all_features,K-Nearest Neighbors,2.9691290855407715,0.8902604616713986,0.8603158933859822,0.5328428796636889,0.36404494382022473,0.8549643592458044,0.005108448335115381,0.34999725874896753,0.02724379664648865
28,none,all_features,Decision Tree,2.201580047607422,1.0,0.9387956564659428,1.0,0.804416403785489,0.9297163159458038,0.005548978931629999,0.7814147678774949,0.017924946049825922
28,none,all_features,Gaussian Naive Bayes,0.9517421722412109,0.8885322799654364,0.8746298124383021,0.6303724928366762,0.5794701986754967,0.880771816919394,0.008137407341588828,0.6078277396869186,0.02315612902696209
28,none,all_features,Random Forest,31.38725519180298,1.0,0.9550839091806516,1.0,0.8465430016863407,0.9496482128848982,0.005097244082067308,0.8283186772047899,0.017894474289685713
28,smote,all_features,Logistic Regression,4.939375877380371,0.8714516840711869,0.8588351431391905,0.8724646140376477,0.6495098039215687,0.8702455442456498,0.005028118726861294,0.8710467016914925,0.00603628052217347
28,smote,all_features,K-Nearest Neighbors,7.497452020645142,0.9088836593616708,0.7043435340572557,0.9158688123854145,0.4015984015984016,0.8421629879425107,0.0059727896522884455,0.8584939966096337,0.0056831240803213185
28,smote,all_features,Decision Tree,5.393107652664185,1.0,0.9244817374136229,1.0,0.777292576419214,0.9398711166518833,0.004611305135010938,0.9411073703643994,0.00454408531496198
28,smote,all_features,Gaussian Naive Bayes,1.343069314956665,0.8190910428004118,0.7862783810463968,0.8209867559307233,0.5140291806958474,0.8179438726391624,0.007144662185700516,0.8196783476028241,0.0075337615627623635
28,smote,all_features,Random Forest,59.54095220565796,1.0,0.9506416584402764,1.0,0.8461538461538461,0.9733687089399937,0.003132069975996288,0.9733764716151628,0.003069737630161609
29,none,all_features,Logistic Regression,2.4501025676727295,0.9072953956301691,0.8968410661401777,0.657546739626083,0.6136783733826248,0.9055427605273378,0.00553790338650181,0.6488245511465739,0.022341790525333066
29,none,all_features,K-Nearest Neighbors,2.9744584560394287,0.8921120849277867,0.853405725567621,0.5452653485952134,0.35853131749460043,0.8552978499782942,0.004938006698842036,0.3411167529752849,0.030165177185869856
29,none,all_features,Decision Tree,2.2153842449188232,1.0,0.9338598223099703,1.0,0.790625,0.9315187952363906,0.006096862837394829,0.7859771801029797,0.01863576595433496
29,none,all_features,Gaussian Naive Bayes,1.0169646739959717,0.8837180594988273,0.8845014807502468,0.6261904761904762,0.61,0.8731919457328328,0.04919678608097333,0.6101467312241072,0.024405320100162088
29,none,all_features,Random Forest,31.690216541290283,1.0,0.9461994076999013,1.0,0.8130360205831904,0.951569797640536,0.0048452763507057595,0.8347386181616634,0.016278628005342726
29,smote,all_features,Logistic Regression,5.151923894882202,0.8760111781144286,0.851431391905232,0.8772389689820882,0.6260869565217392,0.875547823414029,0.005781055226018186,0.8768836064907397,0.005685484910413516
29,smote,all_features,K-Nearest Neighbors,8.151304006576538,0.9096190616267098,0.7063178677196447,0.9166044649521612,0.40320962888665995,0.8446391127432952,0.005928501194232315,0.8612151371729359,0.004907351594642663
29,smote,all_features,Decision Tree,5.5579657554626465,1.0,0.9259624876604146,1.0,0.7754491017964071,0.942307660688402,0.004755349520483722,0.9419943225310957,0.004194552781389919
29,smote,all_features,Gaussian Naive Bayes,1.3427698612213135,0.8158552728342403,0.7798617966436328,0.8213980028530671,0.5109649122807017,0.8147692680051057,0.007218269328885642,0.8203396677189615,0.006805285094458622
29,smote,all_features,Random Forest,61.52216148376465,1.0,0.945705824284304,1.0,0.8231511254019293,0.9740794833380206,0.0032264699639855134,0.9744221872414482,0.0026751356707729996
30,none,all_features,Logistic Regression,1.9183452129364014,0.9056906554746328,0.9032576505429417,0.6508226691042047,0.6410256410256411,0.9039172283531733,0.004951467012451572,0.6419575400714201,0.023739857431266248
30,none,all_features,K-Nearest Neighbors,2.947833776473999,0.8893963708184175,0.861796643632774,0.5269271383315733,0.3805309734513274,0.8554128960683215,0.004622010762861916,0.3526197283173546,0.025512270978104202
30,none,all_features,Decision Tree,2.196228265762329,1.0,0.932872655478776,1.0,0.786833855799373,0.9321563481364702,0.005549475157129164,0.790656618761599,0.017904979999628978
30,none,all_features,Gaussian Naive Bayes,1.0103943347930908,0.8843352672509567,0.8835143139190523,0.6223297057638049,0.6205787781350482,0.8743113964605501,0.050955495599410476,0.6045189443245621,0.025436859101070238
30,none,all_features,Random Forest,32.427345991134644,0.9998765584495741,0.9461994076999013,0.999616122840691,0.8168067226890756,0.951499562074927,0.005471979958672568,0.8367432841758152,0.017637715677502143
30,smote,all_features,Logistic Regression,4.525628089904785,0.8680688336520076,0.8553800592300099,0.8693372177713037,0.646562123039807,0.8665563319847983,0.006039000384368755,0.8677317201403221,0.005156005009595077
30,smote,all_features,K-Nearest Neighbors,7.7160115242004395,0.9084424180026475,0.7226061204343535,0.9156103843286111,0.42299794661190965,0.8425898073830488,0.006460459497450122,0.859760690805448,0.005195165712955166
30,smote,all_features,Decision Tree,5.424183130264282,1.0,0.920533070088845,1.0,0.7656477438136827,0.9399788957878111,0.004623576390512563,0.9401883682148364,0.004726146094067296
30,smote,all_features,Gaussian Naive Bayes,1.2704405784606934,0.8182085600823651,0.792694965449161,0.8216192812815702,0.53125,0.8169831117625425,0.008112180730594271,0.8204783984464392,0.008914871577564817
30,smote,all_features,Random Forest,61.79002022743225,1.0,0.9506416584402764,1.0,0.84375,0.9721600402757644,0.0030383587158038447,0.9725185530897613,0.0032418547158075055
31,none,all_features,Logistic Regression,2.1674625873565674,0.9075422787310209,0.9027640671273445,0.6606252831898505,0.6233269598470363,0.9049541536875833,0.005320301795885026,0.6476959123300168,0.02619361296863861
31,none,all_features,K-Nearest Neighbors,3.0717408657073975,0.8916183187260832,0.8504442250740375,0.5427083333333333,0.30663615560640733,0.8554458737303348,0.004862921739406189,0.3405355813149606,0.025751365584344175
31,none,all_features,Decision Tree,2.190824270248413,1.0,0.9313919052319842,1.0,0.7754442649434572,0.9332225141722711,0.006338038115309247,0.7937951480522344,0.018982970814685456
31,none,all_features,Gaussian Naive Bayes,0.9564433097839355,0.8795210467843476,0.8775913129318855,0.6280487804878049,0.6112852664576802,0.8495514657161789,0.11954471263900052,0.594646086696257,0.07360850971733252
31,none,all_features,Random Forest,32.30160641670227,1.0,0.9437314906219151,1.0,0.8061224489795918,0.9515038854743428,0.0047451964038358625,0.8365068156011647,0.018137026555516966
31,smote,all_features,Logistic Regression,4.870045900344849,0.870642741579644,0.8608094768015795,0.8716339487703423,0.6492537313432836,0.8693291020343408,0.005956682785547818,0.8703664923616462,0.0060251563444993815
31,smote,all_features,K-Nearest Neighbors,7.547184944152832,0.9107221650242683,0.7285291214215203,0.9174823273518217,0.42946058091286304,0.8426118598965883,0.006027054340237457,0.8599038763015244,0.0057526320611193844
31,smote,all_features,Decision Tree,5.206460237503052,1.0,0.9170779861796644,1.0,0.7514792899408284,0.9408344186516092,0.004433011581121746,0.9405541068196156,0.004884417565797866
31,smote,all_features,Gaussian Naive Bayes,1.374394178390503,0.8004118252684218,0.7764067127344522,0.809730790802019,0.5276329509906152,0.7987545017271345,0.009178004684625728,0.8082851829985989,0.008382013602648935
31,smote,all_features,Random Forest,61.15982222557068,1.0,0.9447186574531096,1.0,0.825,0.9742118552091671,0.0031905925888657074,0.974366723495261,0.0032335017879031435
32,none,all_features,Logistic Regression,2.281200647354126,0.9035921491173929,0.9072063178677197,0.6435417617526243,0.6492537313432836,0.9023783977273593,0.005045971796492559,0.636373694223138,0.025378580793132478
32,none,all_features,K-Nearest Neighbors,3.077732563018799,0.8886557215158623,0.8543928923988154,0.5227513227513227,0.36285097192224625,0.8544543707460974,0.00519078765379414,0.3414436194974595,0.030799891116023728
32,none,all_features,Decision Tree,2.232893228530884,1.0,0.9368213228035538,1.0,0.803076923076923,0.9298645275613538,0.006186321422020414,0.7837647219110543,0.01890591639696963
32,none,all_features,Gaussian Naive Bayes,0.9411475658416748,0.8853227996543637,0.8825271470878578,0.6246464646464647,0.6111111111111112,0.8806403378496737,0.009354919053263574,0.6118349155629024,0.02363531206020831
32,none,all_features,Random Forest,32.180569648742676,1.0,0.9540967423494571,1.0,0.8472906403940886,0.9511748806178173,0.004454989857569077,0.8309190107878581,0.019189895842652693
32,smote,all_features,Logistic Regression,4.639421224594116,0.8687306956905427,0.8622902270483712,0.8697935662703333,0.6618181818181819,0.8676251902011264,0.0063321392734683336,0.8686981960994933,0.0063542457173026345
32,smote,all_features,K-Nearest Neighbors,7.440319299697876,0.9020444182968084,0.7344521224086871,0.9102062828636915,0.44421487603305787,0.8381723979404193,0.0061439420432429,0.8564492735599345,0.004172239911948548
32,smote,all_features,Decision Tree,5.308084011077881,1.0,0.9279368213228035,1.0,0.7820895522388059,0.9389444693839285,0.0047744265899969445,0.938747255073824,0.004480583610761509
32,smote,all_features,Gaussian Naive Bayes,1.3315560817718506,0.8185027209883806,0.7946692991115498,0.823158498137002,0.5377777777777778,0.8160807561531417,0.0084783936285839,0.8205428650495012,0.007457542313618723
32,smote,all_features,Random Forest,61.02668213844299,1.0,0.9511352418558736,1.0,0.8460342146189735,0.9726333246796325,0.0032411591456578217,0.9728045880709449,0.003061842664998308
33,none,all_features,Logistic Regression,2.0355546474456787,0.9049500061720775,0.9081934846989141,0.6480804387568556,0.6593406593406593,0.9022012729022121,0.004877309147365616,0.6345529746961672,0.02396104105934515
33,none,all_features,K-Nearest Neighbors,2.9273805618286133,0.8861868905073448,0.8568608094768015,0.5152471083070452,0.34977578475336324,0.8522445729024658,0.0051455253616670875,0.3276718132293225,0.02619477920271824
33,none,all_features,Decision Tree,2.371624708175659,1.0,0.937314906219151,1.0,0.7974481658692185,0.931909459943184,0.005619854950862822,0.7872162998414254,0.016978851212828237
33,none,all_features,Gaussian Naive Bayes,0.9921178817749023,0.8834711763979756,0.8825271470878578,0.6205787781350482,0.6222222222222222,0.8778996885019916,0.00861244754345088,0.6053650120453149,0.025030652505829146
33,none,all_features,Random Forest,32.2740433216095,1.0,0.9545903257650543,1.0,0.8471760797342193,0.9499691802296506,0.0052015323710384665,0.8311894989086523,0.01783701119937018
33,smote,all_features,Logistic Regression,4.662951469421387,0.8739520517723195,0.853405725567621,0.8747991234477721,0.6391251518833536,0.8728218996314966,0.006109360252746159,0.8738248175794593,0.0054419918731640204
33,smote,all_features,K-Nearest Neighbors,7.431898832321167,0.9054272687159877,0.7334649555774926,0.9129787521992151,0.4363256784968685,0.8429057413697365,0.006327433253914448,0.8599396769016497,0.0050707557890496795
33,smote,all_features,Decision Tree,5.403223991394043,1.0,0.9318854886475815,1.0,0.7976539589442815,0.9386159577843642,0.004485951874938257,0.9388648097238662,0.0044499848566146505
33,smote,all_features,Gaussian Naive Bayes,1.4183576107025146,0.8097514340344169,0.7714708785784797,0.812875226039783,0.5026852846401718,0.8080331905472744,0.007745788355218505,0.8114608960683144,0.006546248275421601
33,smote,all_features,Random Forest,60.354769468307495,1.0,0.947680157946693,1.0,0.8369230769230769,0.9726331876627075,0.002708268716479116,0.9728138669695723,0.0028143617772576706
34,none,all_features,Logistic Regression,2.010241746902466,0.9065547463276139,0.8973346495557749,0.6522737712448323,0.6272401433691757,0.9050570165751466,0.004710055285653574,0.644361529670165,0.02372222206250925
34,none,all_features,K-Nearest Neighbors,3.091235876083374,0.8926058511294902,0.8548864758144127,0.545929018789144,0.36086956521739133,0.854330913955974,0.0049310227127748645,0.34215164261628045,0.028725901130279192
34,none,all_features,Decision Tree,2.2474586963653564,1.0,0.941263573543929,1.0,0.8143525741029641,0.9282970096698933,0.005640729683353883,0.7803895924739572,0.017522293814543136
34,none,all_features,Gaussian Naive Bayes,0.9613468647003174,0.8812492284903098,0.8756169792694966,0.6227450980392157,0.6181818181818182,0.8749700256154433,0.01009377761576879,0.6039567845335491,0.035857570161169465
34,none,all_features,Random Forest,31.75516104698181,1.0,0.9550839091806516,1.0,0.848585690515807,0.9500226857881254,0.004605616015469922,0.8297912826547833,0.01676589565118276
34,smote,all_features,Logistic Regression,4.670494318008423,0.8702015002206207,0.8573543928923988,0.8712336762238272,0.6547192353643967,0.8685124784558913,0.005876230207011987,0.8695939647597225,0.0060289825539002915
34,smote,all_features,K-Nearest Neighbors,7.504159212112427,0.9082217973231358,0.7285291214215203,0.915274949083503,0.439918533604888,0.8408344529058406,0.005917183862815276,0.8580303859601363,0.005685469591875504
34,smote,all_features,Decision Tree,5.6104865074157715,1.0,0.9190523198420533,1.0,0.7616279069767442,0.9380228259380251,0.004663517019812581,0.9380563027764144,0.004725775229205528
34,smote,all_features,Gaussian Naive Bayes,1.289107084274292,0.7997499632298868,0.7482724580454096,0.8090596732346961,0.49604743083003955,0.7983549811060872,0.00860372216197661,0.8079243845457977,0.007454832665672047
34,smote,all_features,Random Forest,61.10357093811035,1.0,0.9565646594274433,1.0,0.8646153846153846,0.9718071919462892,0.002924524397006356,0.9717404039320781,0.003437194721660784
35,none,all_features,Logistic Regression,2.2501800060272217,0.9059375385754845,0.8963474827245804,0.6517367458866545,0.6096654275092936,0.9045796097008653,0.00541769646625547,0.6423686974368199,0.024513510869707395
35,none,all_features,K-Nearest Neighbors,3.031062602996826,0.8887791630662881,0.8588351431391905,0.523532522474881,0.35874439461883406,0.8547710324623067,0.005202999814824942,0.3362454348830882,0.030487602502523508
35,none,all_features,Decision Tree,2.2955291271209717,1.0,0.9387956564659428,1.0,0.8132530120481928,0.9312841689451464,0.005662729771992517,0.7855409431970787,0.01782701077471146
35,none,all_features,Gaussian Naive Bayes,1.0865721702575684,0.8838415010492532,0.8815399802566634,0.6191825171995143,0.6013289036544851,0.879274570135287,0.008419863288907946,0.6041989165371736,0.023187140597405866
35,none,all_features,Random Forest,31.698522329330444,1.0,0.9521224086870681,1.0,0.8401976935749588,0.9514875185007476,0.005002575072604451,0.8336500337361604,0.016994409519722014
35,smote,all_features,Logistic Regression,4.705124139785767,0.8708633622591557,0.8716683119447186,0.8717311906501096,0.6766169154228856,0.8691914703358358,0.005885114721803405,0.8699768277951673,0.0054171474321338155
35,smote,all_features,K-Nearest Neighbors,7.562519073486328,0.9082953375496396,0.7379072063178678,0.9153140916808149,0.4259459459459459,0.8424866246241048,0.006539984969182239,0.85932200420683,0.005145490374099372
35,smote,all_features,Decision Tree,5.30860710144043,1.0,0.922507403751234,1.0,0.7773049645390071,0.9391111829248066,0.004668577800450988,0.9400061512645986,0.004800563624540405
35,smote,all_features,Gaussian Naive Bayes,1.3315463066101074,0.8164435946462715,0.7922013820335637,0.8192875760208514,0.5306577480490524,0.8152741212888245,0.00817401791484831,0.8185652978589025,0.007626426860079259
35,smote,all_features,Random Forest,60.41770815849304,1.0,0.9481737413622903,1.0,0.8406676783004552,0.9738270729218499,0.0029708534179074646,0.973795162550759,0.0033112383400891346
36,none,all_features,Logistic Regression,1.9117755889892578,0.9035921491173929,0.9096742349457059,0.6412494258153422,0.6714542190305206,0.9019052380916115,0.005712956259271985,0.6332313598681497,0.022265690048574153
36,none,all_features,K-Nearest Neighbors,2.955352544784546,0.8892729292679916,0.8568608094768015,0.5281430825881115,0.3584070796460177,0.8531621185926486,0.005248155109885124,0.3409727218402903,0.028958759619643577
36,none,all_features,Decision Tree,2.135880708694458,1.0,0.9407699901283317,1.0,0.8153846153846154,0.9310660924136145,0.0062852264194692845,0.7861357725188673,0.019296150773413054
36,none,all_features,Gaussian Naive Bayes,0.9452729225158691,0.8824836439945686,0.8835143139190523,0.6257861635220126,0.6380368098159509,0.8681184555588557,0.07020581870527218,0.6126339688208469,0.026238334099328447
36,none,all_features,Random Forest,31.854021072387695,1.0,0.9555774925962488,1.0,0.8514851485148515,0.9506151514459146,0.0050701537047830696,0.8310475086679572,0.018118320941527762
36,smote,all_features,Logistic Regression,4.960322618484497,0.8657155464038829,0.8588351431391905,0.8664423639555295,0.6674418604651163,0.8641294296129632,0.005765415595232873,0.864823946863897,0.006049135326966549
36,smote,all_features,K-Nearest Neighbors,7.451227903366089,0.9063097514340345,0.7329713721618953,0.9137791012452626,0.45076142131979696,0.8388192557456966,0.006883000573398744,0.8565524678885205,0.004730738601095796
36,smote,all_features,Decision Tree,5.224496126174927,1.0,0.9259624876604146,1.0,0.7857142857142857,0.940547551183033,0.0042156211053852154,0.9409904170647987,0.004768896424198361
36,smote,all_features,Gaussian Naive Bayes,1.436659812927246,0.8104868362994558,0.769990128331688,0.8176091726236818,0.5321285140562249,0.8075255987279061,0.009334896920687083,0.8148630326030764,0.007435444908588439
36,smote,all_features,Random Forest,60.590444564819336,1.0,0.956071076011846,1.0,0.8653555219364599,0.9739201804296563,0.003065947282881465,0.9742380439887599,0.003136032430895805
37,none,all_features,Logistic Regression,2.0470120906829834,0.9058140970250587,0.9022704837117473,0.6488725264611137,0.6438848920863309,0.903711307098448,0.005813389296388364,0.6378886937325997,0.02529242106469123
37,none,all_features,K-Nearest Neighbors,2.9989120960235596,0.8886557215158623,0.8613030602171767,0.5181623931623932,0.37969094922737306,0.8540222542097928,0.0050447847429367036,0.33278051318994106,0.02713061674132433
37,none,all_features,Decision Tree,2.2018966674804688,1.0,0.9383020730503455,1.0,0.8055987558320373,0.9309426965521969,0.006295274157620424,0.7853585315079579,0.01953900654077927
37,none,all_features,Gaussian Naive Bayes,1.1855230331420898,0.8826070855449945,0.8840078973346496,0.6242591860924536,0.6345256609642301,0.8728424967568158,0.05004360849082759,0.6119613939393556,0.02621716256361884
37,none,all_features,Random Forest,31.91467547416687,1.0,0.9531095755182626,1.0,0.8414023372287145,0.950635438166249,0.005243181793401692,0.8315823414654006,0.01604872277248704
37,smote,all_features,Logistic Regression,4.783538341522217,0.8652743050448596,0.8563672260612043,0.8662968909648227,0.6506602641056423,0.8640483832002828,0.006123604276009841,0.8651148112698506,0.005612444189614884
37,smote,all_features,K-Nearest Neighbors,7.5505759716033936,0.9063832916605383,0.7388943731490621,0.9138059448845555,0.44491080797481636,0.8411923104659297,0.0063051345203330705,0.859151646294343,0.005615627826650256
37,smote,all_features,Decision Tree,5.350984811782837,1.0,0.9274432379072063,1.0,0.7902995720399429,0.9375079298545457,0.004976142009195184,0.9381518769469881,0.004649627756888766
37,smote,all_features,Gaussian Naive Bayes,1.437197208404541,0.8043094572731284,0.7773938795656465,0.8128297109094745,0.5247629083245522,0.803135271762254,0.008538660708958904,0.8117937728572069,0.007423314788160579
37,smote,all_features,Random Forest,60.44616341590881,1.0,0.9540967423494571,1.0,0.8609865470852018,0.9720595320511435,0.0029165482539171123,0.9725705820562383,0.002789057529183945
38,none,all_features,Logistic Regression,2.093859910964966,0.9061844216763363,0.9062191510365252,0.6532846715328468,0.6507352941176471,0.9041807018479167,0.0053083780813570425,0.6425750583274608,0.023108350758366224
38,none,all_features,K-Nearest Neighbors,3.0090997219085693,0.8884088384150105,0.8593287265547878,0.5252100840336135,0.36807095343680707,0.853010063391241,0.005470150878505605,0.33578469005680456,0.026343570188719054
38,none,all_features,Decision Tree,2.1888954639434814,1.0,0.928923988153998,1.0,0.7837837837837838,0.9323007720174765,0.006458785826097673,0.7849997975584241,0.01654381652183457
38,none,all_features,Gaussian Naive Bayes,1.0687265396118164,0.8822367608937168,0.8761105626850938,0.6199203187250996,0.593192868719611,0.8781302452634278,0.009756718112989789,0.6100429126190334,0.025800630254268504
38,none,all_features,Random Forest,32.10451531410217,1.0,0.9466929911154985,1.0,0.82,0.9510679659713177,0.004802778920924075,0.834190174335364,0.016536576501352006
38,smote,all_features,Logistic Regression,4.7303736209869385,0.8693925577290778,0.8652517275419546,0.8702133878982754,0.6566037735849056,0.8681152699954569,0.005263493025383017,0.8689367401212341,0.0061256230183421925
38,smote,all_features,K-Nearest Neighbors,7.43290901184082,0.907339314605089,0.7206317867719645,0.9145646867371847,0.41286307053941906,0.8446169610727705,0.0060663058390811285,0.8605780716132343,0.0046052108065567695
38,smote,all_features,Decision Tree,5.2312328815460205,1.0,0.9155972359328727,1.0,0.7588152327221439,0.9407730801404784,0.004443132272911353,0.9408773905597608,0.00436992769889414
38,smote,all_features,Gaussian Naive Bayes,1.3698303699493408,0.8158552728342403,0.7828232971372162,0.8202698822853861,0.5164835164835165,0.8138551055030323,0.00763032327014419,0.818836612327761,0.007371673696550091
38,smote,all_features,Random Forest,60.34895706176758,1.0,0.9531095755182626,1.0,0.8549618320610687,0.9742952615580986,0.0031051946268145537,0.9744104580938268,0.0029978698876362746
39,none,all_features,Logistic Regression,2.2025132179260254,0.9056906554746328,0.9012833168805529,0.6511415525114155,0.635036496350365,0.9037320888645172,0.005466100728883183,0.641711560230312,0.0230075171278255
39,none,all_features,K-Nearest Neighbors,2.9651761054992676,0.8896432539192692,0.8519249753208292,0.5254777070063694,0.34782608695652173,0.8563179539125114,0.0047659614047444974,0.3438985154921941,0.030434107278899957
39,none,all_features,Decision Tree,2.2087600231170654,1.0,0.9294175715695953,1.0,0.7796610169491526,0.9296670525484702,0.0057834557856492426,0.7841057288276116,0.0183834721631849
39,none,all_features,Gaussian Naive Bayes,0.9377131462097168,0.87915072213307,0.8677196446199408,0.6287447857413728,0.6,0.867102225674849,0.047857642149824305,0.6046139522188125,0.04302328012741717
